id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,movie_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
41140,Princess Principal: Crown Handler Movie 2,2021-09-23,2021-09-23,"The problem with assassinations is that bullets are cheap, fanatics are fanatical, and even when an attempt fails, there's always a chance for follow-ups. So even if the attack on Prince Richard by a supposed foreign sniper fails to put his royal highness six feet under, it soon becomes clear that it's open hunting season for Royals when assassins strike again. Now Team White Pigeon's priorities must be split between locating the deadly Cavorite bombs smuggled into the country and protecting Princess Charlotte's sister Mary, the next in line... which, given that Charlotte herself is also a target and currently posing as White Pigeon's Ange, only redoubles the peril she's already found herself in! The fuses are primed, and the timers are counting down in the second shocking and explosive installment of Princess Principal: Crown Handler!

(Source: Sentai Filmworks, edited)",7.69,1300,5327,17534,6171,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}]",1,original,3340,r,"[{'id': 60, 'name': 'Actas'}]",307,,NIL,2021.0,summer,681,8131,299,125,8295,17531.0,0.9758,0.0242
50275,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,2022-10-22,2022-10-22,"After vanquishing another boss and stepping through the gates of the fifth floor, the misfit duo Kazuto ""Kirito"" Kirigaya and Asuna Yuuki are greeted with a beautiful landscape of crumbling ruins and catacombs steeped in mystery. This idyllic adventure is short-lived, however. Tensions between the Dragon’s Knights Brigade and the Aincrad Liberation Squad—the two leading guilds focused on clearing Sword Art Online—continue to rise and threaten the fragile stability of the frontline raiding group. 

Kirito and Asuna are forced to act quickly, making a desperate gamble and gathering a small number of allies for a dangerous mission. As a result, Asuna and Misumi ""Mito"" Tozawa must come to terms with their relationship after the near-tragedy that forced them apart on the first floor.

[Written by MAL Rewrite]",7.69,1302,1849,126587,48347,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 79, 'name': 'Video Game'}]",1,light_novel,6048,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",308,,NIL,2022.0,fall,4408,65863,1398,459,54395,126523.0,0.9853,0.0147
12017,Tiger & Bunny Movie 2: The Rising,2014-02-08,2014-02-08,"The film will revolve around a mystery that happens on the day of the ""Justice Day"" festival that celebrates Sternbild's legendary goddess.

(Source: ANN)",7.69,1304,4086,32783,14076,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,original,6050,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",309,,NIL,2014.0,winter,626,19761,295,270,11830,32782.0,0.9828,0.0172
39619,BanG Dream! Film Live,2019-09-13,2019-09-13,no_synopsis,7.69,1309,5897,13545,5706,white,movie,finished_airing,"[{'id': 19, 'name': 'Music'}]",1,mixed_media,4363,pg_13,"[{'id': 537, 'name': 'SANZIGEN'}]",310,,NIL,2019.0,summer,424,7498,178,218,5227,13545.0,0.9708,0.0292
997,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,1994-12-04,1994-12-04,"An unusual snow storm hits Tokyo and the Sailor Senshi discover that an evil snow queen Kaguya, wants to freeze the entire earth. It's up to the Inner Sailor Senshi along with the Outers, to defeat the Queen. Meanwhile, Luna falls in love with a human astronomer named Kakeru whose girlfriend is an astronaut about to take a space shuttle mission. Kakeru becomes ill and Luna wishes she could be a human to help him. 
",7.69,1310,3071,56381,29970,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,3603,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",311,,NIL,1994.0,fall,739,46206,427,329,8676,56377.0,0.9866,0.0134
13119,Hakuouki Movie 2: Shikon Soukyuu,2014-03-08,2014-03-08,Second part of two Hakuouki movies.,7.68,1323,4773,23099,7620,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 43, 'name': 'Josei'}, {'id': 21, 'name': 'Samurai'}, {'id': 37, 'name': 'Supernatural'}]",1,visual_novel,5220,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",312,,NIL,2014.0,winter,667,11934,360,284,9853,23098.0,0.9721,0.0279
44586,Kakushigoto Movie,2021-07-09,2021-07-09,"Compilation movie of the TV series which includes new scenes that were not adapted in the television anime, and different perspectives.

Kakushi Gotou is a somewhat popular manga artist whose works are known for inappropriate content. Because of this raunchiness, when his daughter Hime was born, he vowed to keep his profession hidden from her, believing that she will be disillusioned if she finds out.

This paranoia-induced belief leads Kakushi into hectic situations. Despite being a single father, he does his best and often resorts to extreme ends just to protect his secret, such as guising as a salaryman every day or holding emergency drills in case Hime somehow finds her way to his workplace.

Kakushigoto tells the story of a father and daughter living side by side, maintaining their peaceful existence as the father attempts to preserve the status quo. However, there is a saying: ""there are no secrets that time cannot reveal."" In time, Hime must learn the reality behind the things she took for granted as she grew up.

[Written by MAL Rewrite]",7.68,1328,3570,42698,9389,white,movie,finished_airing,"[{'id': 53, 'name': 'Childcare'}, {'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 69, 'name': 'Otaku Culture'}, {'id': 27, 'name': 'Shounen'}, {'id': 48, 'name': 'Workplace'}]",1,manga,4716,pg_13,"[{'id': 30, 'name': 'Ajia-do'}]",313,,NIL,2021.0,summer,1215,12764,616,314,27785,42694.0,0.9782,0.0218
87,Kidou Senshi Gundam: Gyakushuu no Char,1988-03-12,1988-03-12,"The year is Universal Century 0093. Char Aznable has taken command of Neo Zeon, the rebels of outer space. He firmly believes that humankind can only achieve peace by relocating to space. Thus, he plans to crash the giant asteroid Axis into Earth and plunge the planet into an uninhabitable winter. Char also eagerly anticipates this opportunity to settle a 14-year rivalry with Amuro Ray. The two have been reluctant allies at times, but Char has never forgiven Amuro for causing the death of one of his comrades during the One Year War.

Only the Earth Federation's Londo Bell Unit has the power to stop Char from fulfilling his dangerous goal. Leading the defense of Earth is veteran captain Bright Noa and Amuro Ray with the latest Nu Gundam mobile suit. In this thrilling conclusion to the original Gundam series, Londo Bell engages in a final conflict with Neo Zeon that will decide the fate of Earth and end this long-standing rivalry—once and for all.

[Written by MAL Rewrite]",7.68,1330,3162,53224,31574,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,novel,7193,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",314,,NIL,1988.0,winter,957,40718,371,275,10897,53218.0,0.9879,0.0121
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,2019-05-10,2019-05-10,"Half a year has passed. Arriving in the Iron Fortress, Ikoma and Mumei set foot in Unato: another ravaged zone that fell into the grip of the deadly Kabane.

In this war-torn zone, the group fends off more dangerous Kabane that are attacking with patterns they had never seen before. The Iron Fortress crew eventually meet up with a survival group which requests their aid in reclaiming the zone. The newly forged alliance ventures deeper into the area of the castle and investigates the peculiar case of these new Kabane. But their search for answers unearths truths that are far more horrifying than they imagined. Forced to confront the reality behind the Kabane, Ikoma, Mumei, and their allies come to realize the despair buried within Unato.

[Written by MAL Rewrite]
",7.68,1332,1711,139597,67773,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 58, 'name': 'Gore'}, {'id': 13, 'name': 'Historical'}, {'id': 14, 'name': 'Horror'}, {'id': 76, 'name': 'Survival'}, {'id': 41, 'name': 'Suspense'}]",1,original,4076,r,"[{'id': 858, 'name': 'Wit Studio'}]",315,,NIL,2019.0,spring,3955,93555,1240,630,40203,139583.0,0.9866,0.0134
34430,Meitantei Conan Movie 21: Karakurenai no Love Letter,2017-04-15,2017-04-15,"A bombing case at Nichiuri TV in autumn. The Satsuki Cup, which crowns the winner of Japan's Hyakunin Isshu, is currently being filmed inside the facility. The incident results in a big commotion and, while the building is burning to ashes, the only people left inside are Heiji and Kazuha. They get rescued just in time by Conan, who rushes to the scene. Both the identity and purposes of the bomber are unknown.

While confusion takes over due to the explosion, Conan meets a mysterious beautiful girl who claims she is ""Heiji's fiancée"". Her name is Momiji Ooka and she is the Kyoto High School champion of the Karuta game. As fate would have it, Kazuha is going to face Momiji in the Hyakunin Isshu, so she begins to train with the help of Heiji's mother, Shizuka, who is a skilled Karuta player.

At the same time, in a Japanese house in Arashiyama, Kyoto's outskirts, the reigning Satsuki Cup champion is murdered. Pictures of the crime scene reveal Momji's presence. Additionally, several Karuta cards were spread around the victim.

Conan and Heiji, along with the Osaka and Kyoto police departments, begin their investigation on the Satsuki Cup and the related murder case. As the inquiry goes on, they come across a secret connected with the Hyakunin Isshu. 

(Source: Detective Conan Wiki)",7.68,1336,4041,33434,18114,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 39, 'name': 'Detective'}, {'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}]",1,manga,6715,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",316,,NIL,2017.0,spring,602,26715,257,274,5582,33430.0,0.9841,0.0159
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,2012-07-28,2012-07-28,"Returning home to Konohagakure, the young ninja celebrate defeating a group of supposed Akatsuki members. Naruto Uzumaki and Sakura Haruno, however, feel differently. Naruto is jealous of his comrades' congratulatory families, wishing for the presence of his own parents. Sakura, on the other hand, is angry at her embarrassing parents, and wishes for no parents at all. The two clash over their opposing ideals, but are faced with a more pressing matter when the masked Madara Uchiha suddenly appears and transports them to an alternate world.

In this world, Sakura's parents are considered heroes—for they gave their lives to protect Konohagakure from the Nine-Tailed Fox attack 10 years ago. Consequently, Naruto's parents, Minato Namikaze and Kushina Uzumaki, are alive and well. Unable to return home or find the masked Madara, Naruto and Sakura stay in this new world and enjoy the changes they have always longed for. All seems well for the two ninja, until an unexpected threat emerges that pushes Naruto and Sakura to not only fight for the Konohagakure of the alternate world, but also to find a way back to their own.

[Written by MAL Rewrite]",7.68,1337,689,360164,215499,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6596,pg_13,"[{'id': 1, 'name': 'Pierrot'}]",317,,NIL,2012.0,summer,4723,327416,1256,946,25800,360141.0,0.9939,0.0061
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,1999-08-14,1999-08-14,"All eyes are on Utena Tenjou, a mysterious transfer student to Ohtori Academy. But Utena's eyes seem to be fixed on one familiar face that stands out among the rest—Touga Kiryuu, Utena's childhood friend. Touga knows of Utena's past and possesses knowledge of the Mark of the Rose, a set of unique rings worn by those who compete for the hand of the Rose Bride. The Rose Bride, Himemiya Anthy, belongs to whomever wins her in a duel, and the one that wins all the duels is said to be given the power to bring revolution to the world. Utena is drawn into the duels, but Touga and their complicated history together may end up unraveling everything. Nothing is as it seems in this retelling of the original anime series.

[Written by MAL Rewrite]",7.67,1343,3068,56468,28181,gray,movie,finished_airing,"[{'id': 5, 'name': 'Avant Garde'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 26, 'name': 'Girls Love'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 23, 'name': 'School'}]",1,original,5112,r+,"[{'id': 7, 'name': 'J.C.Staff'}]",318,,NIL,1999.0,summer,1129,37058,545,429,17298,56459.0,0.9827,0.0173
10092,Break Blade Movie 6: Doukoku no Toride,2011-03-26,2011-03-26,Sixth and final Break Blade movie.,7.67,1351,3096,55346,33172,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 10, 'name': 'Fantasy'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}]",1,manga,3125,r,"[{'id': 10, 'name': 'Production I.G'}, {'id': 27, 'name': 'Xebec'}]",319,,NIL,2011.0,winter,617,46055,381,251,8034,55338.0,0.9886,0.0114
