id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,ova_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
10765,Hikaru no Go: Sabaki no Ikkyoku! Inishie no Hana yo Sake!!,2002,2002,"Middle school student Hikaru Shindou is enjoying time with his friends in the go club room when a baseball crashes through the window. When the young boy confronts the baseball team, Hikaru ends up breaking fellow student Tetsuo Kaga's prized teacup in the process. With the help of his Heian-era mentor, Fujiwara no Sai, Hikaru searches an antique shop for a replacement cup but is put off by the unscrupulous shopkeeper's behavior. Unwilling to let this conduct slide by, Hikaru decides that intervening is the only option.

[Written by MAL Rewrite]",7.34,2595,7675,7079,3074,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 11, 'name': 'Strategy Game'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1725,g,"[{'id': 1, 'name': 'Pierrot'}]",261,,NIL,-1.0,NIL,152,5019,88,111,1709,7079.0,0.9719,0.0281
3268,Mai-Otome 0: S.ifr,2008-02-21,2008-11-21,"This is the prequel of My-Otome, which predates the events before the My-Otome Series. In this series, it focuses upon the origins of Lena Sayers, the mother of Arika Yumemiya and former bearer of Lofty Crimson Jade / Blue Sky Sapphire GEM, and Sifr Fran, the biological mother of Nina Wáng and the former queen of Windbloom Kingdom, as well as the origins of Schwartz, Aswad, and the Garderobe Academy and its Five Columns. The kidnapping of Sifr and the powerful revelation of Lena's GEM will soon fatefully determine the outcome of the future for themselves and the others around them.

(Source: ANN)",7.34,2603,5651,15067,7594,white,ova,finished_airing,"[{'id': 24, 'name': 'Sci-Fi'}]",3,original,1665,r+,"[{'id': 14, 'name': 'Sunrise'}]",262,,NIL,2008.0,winter,572,10357,400,274,3460,15063.0,0.9553,0.0447
207,Lodoss-tou Senki,1990-06-30,1991-11-23,"Created from the aftermath of the last great battle of the gods, Lodoss and its kingdoms have been plagued by war for thousands of years. As a quiet peace and unity finally become foreseeable over the land, an unknown evil begins to stir. An ancient witch has awakened, bent on preserving the island of Lodoss by creating political unbalance throughout the many kingdoms and keeping any one from maintaining central control. Only a mixed-race party of six young champions, led by the young warrior Parn, stand between this new threat and Lodoss' descent back into the darkness of war and destruction. 

(Source: ANN) ",7.33,2623,2454,83240,27542,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",13,light_novel,1500,r,"[{'id': 11, 'name': 'Madhouse'}]",263,,NIL,1990.0,spring,5897,33278,2877,2346,38837,83235.0,0.9372,0.0628
10531,Meitantei Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,2011-04-16,2011-04-16,Another Detective Conan Magic File.,7.33,2625,6571,10353,4494,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1500,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",264,,NIL,2011.0,spring,182,7522,142,176,2328,10350.0,0.9693,0.0307
10928,Nogizaka Haruka no Himitsu Finale ♪,2012-08-19,2012-11-28,"Yuuto and Haruka are looking forward to spending time together on a school trip. However, Shina finally works up the nerve to tell Yuuto she has feelings for him. This event drives a wedge between Haruka and Yuuto and forces them to confront how they feel.

(Source: ANN)",7.33,2628,3798,37997,20598,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 69, 'name': 'Otaku Culture'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",4,light_novel,1471,pg_13,"[{'id': 51, 'name': 'Diomedéa'}]",265,,NIL,2012.0,summer,1010,28509,615,427,7431,37992.0,0.9726,0.0274
5252,One Piece: Romance Dawn Story,2008-11-24,2008-11-24,"The Straw Hat Pirates, searching for the great passage ""Grand Line"", are in trouble when their food runs out! Luffy, searching for food on his own, finds a ship belonging to the pirate, Gally, and takes it over!! He lands at a nearby town...

Luffy was attacked by a young girl, Silk, who mistook him for a member of the other pirate gang. As the two eat a meal, they tell their stories. Meanwhile, Gally and his band are burning with anger at Luffy, demanding payment from the town's defenseless citizens...!!

(Source: Jumpland)",7.33,2629,3101,55253,28125,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1980,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",266,,NIL,2008.0,fall,848,43993,456,346,9598,55241.0,0.9855,0.0145
6572,Shakugan no Shana S,2009-10-23,2010-09-29,"Find out what happens when Yuji accidentally triggers a found Treasure Tool while it's pointed at Shana! Then, Yuji teams up with Wilhelmina to stalk their fiery friend—whose secrecy has become unsettling. Finally, in a two-part special, Shana tracks a Denizen's trail by sorting through a Torch's memories for clues. Her sleuth skills reveal a teenage girl's heartwarming last days and a predator with a serious identity crisis!

(Source: FUNimation)",7.33,2639,2401,86003,42059,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 82, 'name': 'Urban Fantasy'}]",4,light_novel,1695,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",267,,NIL,2009.0,fall,3541,59482,1862,1278,19835,85998.0,0.9635,0.0365
31327,Shokugeki no Souma OVA,2016-05-02,2016-07-04,"Takumi no Shitamachi Kassen
Following the end of the exhausting training camp, brothers Takumi and Isami Aldini spend their holiday sightseeing Tokyo Tower and its surroundings. While learning about the local culture and tasting various dishes, the two encounter Megumi Tadokoro, Ryouko Sakaki, and Yuuki Yoshino, who all happened to be touring the area as well. The group decides to have lunch together at a traditional Japanese restaurant—where an unexpected food duel is set to take place.

Natsuyasumi no Erina
Tootsuki students are hard at work experimenting with dishes for the Autumn Elections during the summer break; but for Erina Nakiri, her preparations for the event are already complete. Just as she dwells on what to do with her free time, she receives an invitation to the public pool from her cousin Alice. Despite her initial hesitation, Erina takes the opportunity to broaden her horizons and explore what this seemingly ordinary summer activity has to offer. Meanwhile, the members of the Polar Star Dormitory kick off a small party at a nearby lake to cool off and enjoy themselves before the Autumn Elections.

[Written by MAL Rewrite]",7.33,2640,1856,126147,63228,white,ova,finished_airing,"[{'id': 9, 'name': 'Ecchi'}, {'id': 47, 'name': 'Gourmet'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",2,manga,1500,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",268,,NIL,2016.0,spring,5492,94378,1993,889,23387,126139.0,0.9772,0.0228
1170,Slayers Specials,1996-07-25,1997-05-25,"In these three self-contained half-hour stories, Lina Inverse and her partner, Naga The Serpent, take on a variety of jobs for quick cash, food, and/or their own skins. The first episode, ""The Scary Chimera Plan,"" pits them against a lunatic magician who intends to use Lina to create a fearsome, spell-slinging monster. Then, in ""Jeffry's Knighthood,"" they're hired by an overprotective mother to see that her son - a young man barely capable of holding a sword - becomes a respected knight, by ""helping"" him fight off the marauding soldiers terrorizing the area. Finally, ""Mirror, Mirror"" puts the two in a race to hunt down and capture (for bounty, of course) a rogue sorceror who's found an ancient artifact that can create loyal duplicates of anything or anyone, including his enemies. 

(Source: ANN)",7.33,2642,4994,20802,10436,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",3,light_novel,1740,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",269,,NIL,1996.0,summer,413,15305,317,187,4574,20796.0,0.9758,0.0242
28285,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,2015-03-25,2015-03-25,Arata is set to be expelled! The only way to save himself is to be taught more about the magic archives from the Trinity Seven themselves.,7.33,2645,1676,143939,75927,gray,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1600,pg_13,"[{'id': 1569, 'name': 'Seven Arcs Pictures'}]",270,,NIL,2015.0,winter,3038,117070,947,607,22264,143926.0,0.9892,0.0108
9611,Aa! Megami-sama! (2011),2011-02-23,2013-08-23,"OVAs bundled with volumes 42, 43 & 46 of the Aa! Megami-sama! manga. ",7.32,2665,4783,23031,9854,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",3,manga,1698,pg_13,"[{'id': 48, 'name': 'AIC'}]",271,,NIL,2011.0,winter,2225,13465,749,458,6130,23027.0,0.9476,0.0524
23383,D-Frag!*,2014-09-22,2014-09-22,"After Sakura Mizukami shows up at the Kazama household to ask for a favor, Kenji Kazama and his sister Noe end up unwillingly participating in a footrace at the local shrine. Intent on winning the prize—spring water that only appears once per year—Sakura recruited the Kazama siblings to guarantee her victory. But when Sakura's clubmates, Chitose Karasuyama and Roka Shibasaki, enter the race as well, the girls' competitive energy is unleashed and the contest immediately develops into an all out battle where no victor is certain. What's more, Noe, fed up with Sakura's constant teasing, has no interest in helping her win, and the battle rages not only on the field, but between the divided team members.

[Written by MAL Rewrite]",7.32,2677,2818,66144,36917,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}]",1,manga,1452,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",272,,NIL,2014.0,summer,1017,53966,432,231,10496,66142.0,0.99,0.01
