id,title,start_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,favorite_ranking,end_date,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
21881,Sword Art Online II,2014-07-05,"A year after escaping Sword Art Online, Kazuto Kirigaya has been settling back into the real world. However, his peace is short-lived as a new incident occurs in a game called Gun Gale Online, where a player by the name of Death Gun appears to be killing people in the real world by shooting them in-game. Approached by officials to assist in investigating the murders, Kazuto assumes his persona of Kirito once again and logs into Gun Gale Online, intent on stopping the killer.

Once inside, Kirito meets Sinon, a highly skilled sniper afflicted by a traumatic past. She is soon dragged in his chase after Death Gun, and together they enter the Bullet of Bullets, a tournament where their target is sure to appear. Uncertain of Death Gun's real powers, Kirito and Sinon race to stop him before he has the chance to claim another life. Not everything goes smoothly, however, as scars from the past impede their progress. In a high-stakes game where the next victim could easily be one of them, Kirito puts his life on the line in the virtual world once more.

[Written by MAL Rewrite]",6.71,5760.0,40,2025087,1360145,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 22, 'name': 'Romance'}, {'id': 79, 'name': 'Video Game'}]",24,light_novel,1420,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",258,2014-12-20,saturday,23:30,2014.0,summer,80202,1723320,29714,87387,104334,2024957.0,0.9422,0.0578
38668,Dorohedoro,2020-01-13,"Hole—a dark, decrepit, and disorderly district where the strong prey on the weak and death is an ordinary occurrence—is all but befitting of the name given to it. A realm separated from law and ethics, it is a testing ground to the magic users who dominate it. As a race occupying the highest rungs of their society, the magic users think of the denizens of Hole as no more than insects. Murdered, mutilated, and made experiments without a second thought, the powerless Hole dwellers litter the halls of Hole's hospital on a daily basis.

Possessing free access to and from the cesspool, and with little challenge to their authority, the magic users appear indomitable to most—aside for a few. Caiman, more reptile than man, is one such individual. He hunts them on a heedless quest for answers with only a trusted pair of bayonets and his immunity to magic. Cursed by his appearance and tormented by nightmares, magic users are his only clue to restoring his life to normal. With his biggest obstacle being his stomach, his female companion Nikaidou, who runs the restaurant Hungry Bug, is his greatest ally.

[Written by MAL Rewrite]",8.05,597.0,397,576740,291105,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 42, 'name': 'Seinen'}]",12,manga,1422,r,"[{'id': 569, 'name': 'MAPPA'}]",259,2020-03-30,monday,00:00,2020.0,winter,35852,350195,15074,16221,159367,576709.0,0.9457,0.0543
28701,Fate/stay night: Unlimited Blade Works 2nd Season,2015-04-05,"In the midst of the Fifth Holy Grail War, Caster sets her plans into motion, beginning with the capture of Shirou's Servant Saber. With the witch growing ever more powerful, Rin and Archer determine she is a threat that must be dealt with at once. But as the balance of power in the war begins to shift, the Master and Servant find themselves walking separate ways.

Meanwhile, despite losing his Servant and stumbling from injuries, Shirou ignores Rin's warning to abandon the battle royale, forcing his way into the fight against Caster. Determined to show his resolve in his will to fight, Shirou's potential to become a protector of the people is put to the test.

Amidst the bloodshed and chaos, the motivations of each Master and Servant are slowly revealed as they sacrifice everything in order to arise as the victor and claim the Holy Grail.

[Written by MAL Rewrite]",8.32,260.0,213,875403,577089,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 82, 'name': 'Urban Fantasy'}]",13,visual_novel,1480,r,"[{'id': 43, 'name': 'ufotable'}]",260,2015-06-28,sunday,00:00,2015.0,spring,23068,740974,7104,4953,99261,875360.0,0.9862,0.0138
14513,Magi: The Labyrinth of Magic,2012-10-07,"A Magi is a magician whose inclination toward magic is so immense that they can be said to shape the world. With their significant influence, each Magi chooses a worthy candidate to become a king, then helps them conquer strange labyrinths called ""Dungeons"" and acquire the power of mythical djinns within. Above all else, the Magi supervises their elected representative as they build a country that might one day bring the world to its knees.

Aladdin is a young Magi wandering the world in search of his true self. However, his journey is not a lonely one, as he is accompanied by his friend and mentor Ugo—a djinn he summons using his flute. In his travels, Aladdin also befriends Alibaba Saluja and guides him to a nearby Dungeon. With this newfound friendship, they begin an epic adventure across the world, witnessing various irregularities that seem more frequent than ever.

[Written by MAL Rewrite]
",8.01,645.0,151,1071502,563131,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",25,manga,1440,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",261,2013-03-31,sunday,17:00,2012.0,fall,62906,726177,38547,33097,210713,1071440.0,0.9331,0.0669
43299,Wonder Egg Priority,2021-01-13,"Following the suicide of her best and only friend, Koito Nagase, Ai Ooto is left grappling with her new reality. With nothing left to live for, she follows the instructions of a mysterious entity and gets roped into purchasing an egg, or specifically, a Wonder Egg.

Upon breaking the egg in a world that materializes during her sleep, Ai is tasked with saving people from the adversities that come their way. In doing so, she believes that she has moved one step closer to saving her best friend. With this dangerous yet tempting opportunity in the palms of her hands, Ai enters a place where she must recognize the relationship between other people's demons and her own.

As past trauma, unforgettable regrets, and innate fears hatch in the bizarre world of Wonder Egg Priority, a young girl discovers the different inner struggles tormenting humankind and rescues them from their worst fears.

[Written by MAL Rewrite]",7.57,1651.0,261,783247,351912,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 40, 'name': 'Psychological'}, {'id': 37, 'name': 'Supernatural'}, {'id': 41, 'name': 'Suspense'}]",12,original,1382,r,"[{'id': 1835, 'name': 'CloverWorks'}]",262,2021-03-31,wednesday,01:29,2021.0,winter,89489,388510,31156,38905,235148,783208.0,0.9105,0.0895
237,Koukyoushihen Eureka Seven,2005-04-17,"In the backwater town of Bellforest lives a 14-year-old boy named Renton Thurston. He desires to leave his home behind and join the mercenary group known as Gekkostate, hoping to find some adventure to brighten up his mundane life. However, stuck between his grandfather's insistence to become a mechanic like him and the pressure of his deceased father's legacy, the only excitement Renton finds is in his pastime of riding the Trapar wave particles that are dispersed throughout the air, an activity akin to surfing.

Everything changes when an unknown object crashes through Renton's garage, discovered to be a Light Finding Operation—a robot capable of riding the Trapar waves—specifically known as the Nirvash typeZERO. Its pilot is a young girl named Eureka, a member of the Gekkostate, who requests a tune-up for the Nirvash. Their meeting sparks the beginning of Renton's involvement with the Gekkostate as he takes off alongside Eureka as the co-pilot of the Nirvash.

[Written by MAL Rewrite]",8.05,583.0,538,443949,184841,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",50,original,1440,pg_13,"[{'id': 4, 'name': 'Bones'}]",263,2006-04-02,sunday,07:00,2005.0,spring,24036,217925,23754,20397,157807,443919.0,0.9005,0.0995
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,2013-10-26,"The young girls of Mitakihara happily live their lives, occasionally fighting off evil, but otherwise going about their peaceful, everyday routines. However, Homura Akemi feels that something is wrong with this unusually pleasant atmosphere—though the others remain oblivious, she can't help but suspect that there is more to what is going on than meets the eye: someone who should not exist is currently present to join in on their activities.

Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari follows Homura in her struggle to uncover the painful truth behind the mysterious circumstances, as she selfishly and desperately fights for the sake of her undying love in this despair-ridden conclusion to the story of five magical girls.

[Written by MAL Rewrite]",8.49,145.0,625,392836,233814,white,movie,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}]",1,original,6960,pg_13,"[{'id': 44, 'name': 'Shaft'}]",264,2013-10-26,NIL,NIL,2013.0,fall,6966,300019,2732,1569,81540,392826.0,0.9891,0.0109
37987,Violet Evergarden Movie,2020-09-18,"Several years have passed since the end of The Great War. As the radio tower in Leidenschaftlich continues to be built, telephones will soon become more relevant, leading to a decline in demand for ""Auto Memory Dolls."" Even so, Violet Evergarden continues to rise in fame after her constant success with writing letters. However, sometimes the one thing you long for is the one thing that does not appear.

Violet Evergarden Movie follows Violet as she continues to comprehend the concept of emotion and the meaning of love. At the same time, she pursues a glimmer of hope that the man who once told her, ""I love you,"" may still be alive even after the many years that have passed.

[Written by MAL Rewrite]",8.85,28.0,343,648702,296587,white,movie,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}]",1,light_novel,8400,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",265,2020-09-18,NIL,NIL,2020.0,summer,18369,382197,5273,2138,240692,648669.0,0.9886,0.0114
50709,Lycoris Recoil,2022-07-02,"The number of terrorist acts in Japan has never been lower, thanks to the efforts of a syndicate called Direct Attack (DA). The organization raises orphaned girls as killers to carry out assassinations under their ""Lycoris"" program. Takina Inoue is an exceptional Lycoris with a strong sense of purpose and a penchant for perfection. Unfortunately, a hostage situation tests her patience, and the resulting act of insubordination leads to her transfer out of DA. Not thrilled about losing the only place she belonged to, she reluctantly arrives at her new base of operations—LycoReco, a cafe in disguise.

Takina's new partner, however, turns out to be quite different from what she imagined. Despite being the famed Lycoris prodigy, Chisato Nishikigi appears almost unconcerned with her duties. She drags Takina along on all kinds of odd jobs under the simple explanation of helping people in need. Takina is even more puzzled when Chisato takes down a group of armed assailants without killing any of them. Feeling like a fish out of water, Takina itches to get reinstated into DA—but Chisato is determined to prove to her that there is more to a life than just taking them.

[Written by MAL Rewrite]
",8.16,448.0,437,530262,257089,gray,tv,finished_airing,"[{'id': 1, 'name': 'Action'}]",13,original,1442,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",266,2022-09-24,saturday,23:30,2022.0,summer,63994,301234,15266,15378,134310,530182.0,0.9422,0.0578
42361,"Ijiranaide, Nagatoro-san",2021-04-11,"Every day, Naoto Hachiouji is teased relentlessly by Hayase Nagatoro, a first year student he meets one day in the library while working on his manga. After reading his story and seeing his awkward demeanor, she decides from that moment on to toy with him, even calling him ""Senpai"" in lieu of using his real name.

At first, Nagatoro's relentless antics are more bothersome than anything and leave him feeling embarrassed, as he is forced to cater to her whims. However, as they spend more time together, a strange sort of friendship develops between them, and Naoto finds that life with Nagatoro can even be fun. But one thing's for sure: his days will never be dull again.

[Written by MAL Rewrite]",7.23,3157.0,237,832577,450637,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 74, 'name': 'Love Status Quo'}, {'id': 23, 'name': 'School'}]",12,web_manga,1420,pg_13,"[{'id': 94, 'name': 'Telecom Animation Film'}]",267,2021-06-27,sunday,01:00,2021.0,spring,87477,516761,20000,47606,160645,832489.0,0.9188,0.0812
