id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,ova_ranking
43609,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/1027/115055.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1027/115055l.webp'}",2021-05-19,2021-05-19,"What do Shuchiin Academy's model students do outside of their student council duties? After a visit to the swimming pool, Kaguya Shinomiya and Chika Fujiwara take to the showers to wash themselves off. When Chika accidentally drops a bar of soap, the two find themselves in a rather slippery mishap. 

Meanwhile, Miyuki Shirogane and Yuu Ishigami examine a discarded pornographic magazine—its content bearing an uncanny resemblance to the other student council members. Later on, an intense fried rice cook-off commences as Chika and Miko Iino seek to crown a master chef amongst the council. 

These eccentric activities reveal a side of the student council that has never been seen before!

[Written by MAL Rewrite]",7.58,1629,1046,243295,132805,white,2020-10-25T09:25:17+00:00,2023-01-10T01:25:05+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 74, 'name': 'Love Status Quo'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2021, 'season': 'spring'}",manga,1440,pg_13,"Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen OVA was bundled with the release of the manga's 22nd volume. The OVA was first announced during the Kaguya-sama Wants To Tell You On Stage special event, held on October 25, 2020.","[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '4273', 'completed': '182002', 'on_hold': '1115', 'dropped': '856', 'plan_to_watch': '55033'}, 'num_list_users': 243279}",147
3515,Saint Seiya: Meiou Hades Elysion-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/55659.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/55659l.webp'}",2008-03-07,2008-08-01,"After the 12 Gold Saints sacrifice their lives to destroy the Wailing Wall, The Bronze Saints enter the deepest realm of the Underworld, Elysion, where they face off against Hades's two most powerful servants: The Twin Gods, Hypnos and Thanatos, before they can reach Hades for the final battle.",7.58,1637,3568,42766,26643,white,2007-12-03T14:15:00+00:00,2023-04-22T21:05:04+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 6, 'name': 'Mythology'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",6,"{'year': 2008, 'season': 'winter'}",manga,1485,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '789', 'completed': '35480', 'on_hold': '441', 'dropped': '314', 'plan_to_watch': '5737'}, 'num_list_users': 42761}",148
1008,Ranma ½: Yomigaeru Kioku,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/63453.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/63453l.jpg'}",1994-12-16,1995-02-17,"""Reawakening Memories"" deals with Akane suddenly remembering a trip to Ryugenzawa when she was a small child. While there she was saved from a giant platypus by Shinnosuke. Akane travels back to Ryogenzawa and once again meets Shinnosuke, who falls in love with her. Akane blames herself for Shinnosuke`s life-threatening injuries, and decides to stay and help out. This irritates Ranma, who thinks that Akane has fallen in love with Shinnosuke, and will do what it takes to get her back.",7.57,1644,5030,20371,9796,white,2006-05-29T23:10:00+00:00,2024-10-17T16:48:42+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 65, 'name': 'Magical Sex Shift'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",2,"{'year': 1994, 'season': 'fall'}",manga,1800,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '348', 'completed': '15157', 'on_hold': '267', 'dropped': '207', 'plan_to_watch': '4389'}, 'num_list_users': 20368}",149
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/74158.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/74158l.jpg'}",2010-11-17,2011-06-17,"First episode is based on the 16th volume of the manga. Features Ikki vs. Ringo.

Second episode is based on the 23rd/24th volume of the manga. Features Kogarasumaru vs. Sleeping Forest inside Inorganic Net.",7.57,1655,2796,67191,33145,gray,2010-07-17T10:18:53+00:00,2023-10-05T19:58:00+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 55, 'name': 'Delinquents'}, {'id': 9, 'name': 'Ecchi'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",3,"{'year': 2010, 'season': 'fall'}",manga,1656,r+,,"[{'id': 41, 'name': 'Satelight'}]","{'status': {'watching': '2657', 'completed': '48489', 'on_hold': '1332', 'dropped': '1015', 'plan_to_watch': '13695'}, 'num_list_users': 67188}",150
24151,Ao Haru Ride OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/69517.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/69517l.jpg'}",2014-08-25,2014-12-12,"Unwritten
Junior high student Futaba Yoshioka has always despised boys—she thinks they are all way too rowdy and annoying. The only exception is a boy in the class next to hers, Kou Tanaka, who seems different from the others. Through frequent encounters, Futaba and Kou exchange shy glances and awkward words with one another. Having had no experience in romance prior, Futaba has no idea what her growing feelings for Kou are supposed to imply.

Page.13
During their second year of high school, Futaba and her friends go to a summer festival together. While the other girls decide not to wear yukatas, Yuuri Makita does as she is determined to get closer to Kou. Caught off guard, Futaba can only watch from afar as Yuuri and Kou seem to grow more and more intimate. At this rate, will Futaba be able to make progress with Kou?

[Written by MAL Rewrite]
",7.57,1656,1598,152631,82618,white,2014-05-09T08:27:34+00:00,2023-09-21T20:41:35+00:00,ova,finished_airing,"[{'id': 64, 'name': 'Love Polygon'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",2,"{'year': 2014, 'season': 'summer'}",manga,1315,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '3761', 'completed': '122864', 'on_hold': '1724', 'dropped': '739', 'plan_to_watch': '23539'}, 'num_list_users': 152627}",151
9471,Baka to Test to Shoukanjuu: Matsuri,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/67303.webp', 'large': 'https://cdn.myanimelist.net/images/anime/3/67303l.webp'}",2011-02-23,2011-03-30,OVA of Baka to Test to Shoukanjuu which was announced to be released before the start of the second series.,7.56,1676,1827,127908,73750,white,2010-08-31T07:46:03+00:00,2022-03-28T07:56:24+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 31, 'name': 'Super Power'}]",2,"{'year': 2011, 'season': 'winter'}",light_novel,1786,pg_13,,"[{'id': 300, 'name': 'SILVER LINK.'}]","{'status': {'watching': '2057', 'completed': '106848', 'on_hold': '941', 'dropped': '715', 'plan_to_watch': '17337'}, 'num_list_users': 127898}",152
1289,Kidou Keisatsu Patlabor: New OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/1602/134832.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1602/134832l.webp'}",1990-11-22,1992-04-23,"Special Vehicles Division 2 is back on duty, along with their Ingram Patrol Labor (Patlabor) robots. Using their courage as well as the Ingrams, Captain Goto's motley crew of officers battle crime in Tokyo city. They also deal with their personal lives, as well as the supernatural. 

(Source: ANN)",7.56,1691,6236,11727,4197,white,2006-08-07T05:32:56+00:00,2023-12-22T03:03:39+00:00,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 48, 'name': 'Workplace'}]",16,"{'year': 1990, 'season': 'fall'}",original,1500,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '502', 'completed': '5561', 'on_hold': '256', 'dropped': '170', 'plan_to_watch': '5234'}, 'num_list_users': 11723}",153
48438,Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1534/129413.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1534/129413l.jpg'}",2021-09-10,2022-09-09,"Every several decades, the Wild Hunt—a group of mounted fae knights—awakens and roams the land, its presence causing old plants to wither and allowing new ones to take their place. Unfortunately, when lightning strikes the stone monument that the Wild Hunt slumbers in, it chips off a fragment containing the band's guide. As a result, when the Wild Hunt rises once more, its members cannot maintain their formation, instead aimlessly wandering the forests and leaving death in their wake.

In an attempt to remedy this predicament, Spriggan tasks Elias Ainsworth with bringing the missing guide's steed back to its master. Meanwhile, Gabriel, an asthmatic young boy who longs for adventure, discovers the chipped-off rock and ends up summoning the knight within. With his only intact memory being the desire to return, the guide must reunite with his steed and his pack before his absence can cause irreparable damage.

[Written by MAL Rewrite]",7.56,1696,2551,77883,22685,white,2021-03-10T03:45:44+00:00,2024-10-06T18:08:15+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}, {'id': 82, 'name': 'Urban Fantasy'}]",3,"{'year': 2021, 'season': 'summer'}",manga,1371,pg_13,"Each episode was bundled with special editions of manga volumes 16 through 18, respectively.","[{'id': 2205, 'name': 'Studio Kafka'}]","{'status': {'watching': '6866', 'completed': '31076', 'on_hold': '1821', 'dropped': '577', 'plan_to_watch': '37530'}, 'num_list_users': 77870}",154
40936,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,"{'medium': 'https://cdn.myanimelist.net/images/anime/1155/106799.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1155/106799l.jpg'}",2020-09-02,2020-09-02,"The original video anime episode will serve as the final chapter to the television series, focusing on the rivalry between the ""the protagonist"" Amatsuyu Kisaragi (Jouro) and Yasuo Hazuki (Hose), ""the background character.""

(Source: MAL News)",7.56,1702,1850,126507,67505,white,2019-12-25T18:00:10+00:00,2023-05-24T06:27:11+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,"{'year': 2020, 'season': 'summer'}",light_novel,4200,pg_13,,"[{'id': 957, 'name': 'Connect'}]","{'status': {'watching': '2640', 'completed': '90272', 'on_hold': '789', 'dropped': '477', 'plan_to_watch': '32315'}, 'num_list_users': 126493}",155
25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/66057.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/66057l.jpg'}",2015-03-06,2015-08-07,"Bundled with the special editions of the manga's 7th and 8th volumes.

When a certain man is released from prison, he knows exactly where he's heading first. After falling in love with a traditional comic storyteller's rendition of the story called ""Shinigami,"" he is determined to become his apprentice. The performer, Yakumo, has never taken an apprentice before, but to everyone's surprise, he accepts the eager ex-prisoner, nicknaming him ""Yotaro.""

As Yotaro happily begins his new life, he meets others in Yakumo's life, including Yakumo's ward Konatsu. Konatsu was the daughter of a famous storyteller, and Yakumo took her in after her father's tragic death. Konatsu loved her father's storytelling, and would love to become a performer in her own right—but that path is not available for women.

(Source: MangaHelpers)",7.56,1707,6315,11338,2773,white,2014-08-07T07:17:23+00:00,2022-05-14T05:54:59+00:00,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 8, 'name': 'Drama'}, {'id': 43, 'name': 'Josei'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 70, 'name': 'Performing Arts'}]",2,"{'year': 2015, 'season': 'winter'}",manga,2340,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '420', 'completed': '4182', 'on_hold': '290', 'dropped': '241', 'plan_to_watch': '6205'}, 'num_list_users': 11338}",156
39495,Totsukuni no Shoujo,"{'medium': 'https://cdn.myanimelist.net/images/anime/1675/104684.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1675/104684l.jpg'}",2019-09-10,2019-09-10,"Let not an Outsider touch thee,
Lest thou shalt be cursed forever.

Once upon a time, in a land far away that was divided into two realms...
The Outside was roamed by teratomorphic creatures who had the power to curse whoever they touched. Humans could live safely only in the Inside. But when a lost little girl from the Inside named Shiva, and a demonic beast-looking Outsider simply known as ""Teacher"" initiate a quiet coexistence on the same side of the forest, their bond seems to transcend their incompatible natures. It is the beginning of a folktale about two outcasts -one human, one inhuman- who linger in the hazy twilight that separates night from day.

(Source: Production I.G)",7.56,1711,2886,63764,22214,white,2019-03-08T18:59:56+00:00,2022-04-17T18:06:22+00:00,ova,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2019, 'season': 'summer'}",manga,611,g,,"[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '2499', 'completed': '30075', 'on_hold': '617', 'dropped': '235', 'plan_to_watch': '30335'}, 'num_list_users': 63761}",157
48405,Totsukuni no Shoujo (2022),"{'medium': 'https://cdn.myanimelist.net/images/anime/1957/113267.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1957/113267l.jpg'}",2022-03-10,2022-03-10,OVA bundled with the special edition of the manga's side story.,7.56,1712,3301,49178,16238,white,2021-03-04T23:15:24+00:00,2022-12-29T08:30:45+00:00,ova,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2022, 'season': 'winter'}",manga,4200,pg_13,,"[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '1923', 'completed': '21084', 'on_hold': '600', 'dropped': '230', 'plan_to_watch': '25330'}, 'num_list_users': 49167}",158
6050,Mahou Sensei Negima!: Mou Hitotsu no Sekai,"{'medium': 'https://cdn.myanimelist.net/images/anime/1434/98809.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1434/98809l.webp'}",2009-09-17,2010-08-17,"This is a series of OVAs covering some of the Magic World manga arc by Ken Akamatsu, starting with chapters 184 through 188.",7.55,1748,4562,25698,9255,white,2009-02-11T16:12:21+00:00,2022-04-16T15:31:59+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 9, 'name': 'Ecchi'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",4,"{'year': 2009, 'season': 'summer'}",manga,1780,pg_13,,"[{'id': 44, 'name': 'Shaft'}, {'id': 299, 'name': 'Studio Pastoral'}]","{'status': {'watching': '1585', 'completed': '13635', 'on_hold': '708', 'dropped': '504', 'plan_to_watch': '9261'}, 'num_list_users': 25693}",162
8190,Nodame Cantabile Finale OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/22335.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/22335l.jpg'}",2010-04-26,2010-04-26,"Despite the uncertainty surrounding Shinichi Chiaki's relationship with eccentric pianist Megumi ""Nodame"" Noda, most would assume it is a romantic one—especially Nodame herself, who has professed her love for Chiaki on many occasions. But when a petty quarrel over soy sauce leads Nodame to gratuitously accept a date invitation from Lucas Beaudry, a young French piano prodigy, the highly acclaimed conductor Chiaki experiences true jealousy for the first time in his life.

[Written by MAL Rewrite]
",7.54,1766,4203,30455,15600,white,2010-02-16T19:51:02+00:00,2023-09-13T09:07:37+00:00,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 43, 'name': 'Josei'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2010, 'season': 'spring'}",manga,692,pg_13,"Nodame Cantabile Finale OVA is an anime-original story written by the manga author, Ninomiya Tomoko, herself. Unlike regular Nodame Cantabile episodes and OVAs, this anime special does not have a title, and it never aired on television; however, it was bundled with the limited-edition copy of the 24th manga volume—the first volume of the sequel manga Nodame Cantabile Encore: Opera-Hen—as an original disc animation.","[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '425', 'completed': '22830', 'on_hold': '286', 'dropped': '202', 'plan_to_watch': '6710'}, 'num_list_users': 30453}",163
