id,title,start_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,airing_ranking,end_date,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
56215,Yi Nian Yong Heng 3rd Season,2024-07-03,Third season of Yi Nian Yong Heng.,7.61,1520.0,11795,1987,252,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",59,novel,0,pg_13,"[{'id': 1350, 'name': 'B.CMAY PICTURES'}]",28,airing,NIL,NIL,2024.0,summer,757,0,60,67,1103,1987.0,0.9361,0.0639
57635,Kamonohashi Ron no Kindan Suiri 2nd Season,2024-10-07,"Not long after forming their partnership, detectives Ron Kamonohashi and Totomaru Isshiki have proven adept at solving various cases together. However, the two are further motivated to continue their work when they discover that the House of M—an infamous crime syndicate—orchestrated Ron's expulsion from the prestigious Detective Training Academy BLUE five years prior. It appears that this group is also linked to Ron's mysterious ability that causes those around him to lose their lives, a phenomenon which Ron is desperate to stop.

A member of the House of M soon starts to commit boastful serial murders around Shibuya as an act of provocation toward Ron. Consequently, the investigative pair must do their best to apprehend the culprit for the sake of justice as well as learning more about Ron's dark past and present condition.

[Written by MAL Rewrite]",7.56,1688.0,3531,43689,4076,white,tv,currently_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",13,manga,1420,pg_13,"[{'id': 51, 'name': 'Diomedéa'}]",29,2024-12-30,monday,22:30,2024.0,fall,18781,2,589,502,23812,43686.0,0.975,0.025
57442,Shixiong A Shixiong 2nd Season,2023-12-14,The second season of Shixiong A Shixiong.,7.55,1724.0,13181,1276,297,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",78,web_novel,1260,pg_13,"[{'id': 1768, 'name': 'Sparkly Key Animation Studio'}]",30,airing,NIL,NIL,2023.0,fall,799,0,69,107,294,1269.0,0.8613,0.1387
41409,Wushen Zhuzai,2020-03-08,"The protagonist Qin Chen, who was originally the top genius in the military domain, was conspired by the people to fall into the death canyon in the forbidden land of the mainland. Qin Chen, who was inevitably dead, unexpectedly triggered the power of the mysterious ancient sword.

Three hundred years later, in a remote part of the Tianwu mainland, a boy of the same name accidentally inherited Qin Chen’s will. As the beloved grandson of King Dingwu of the Daqi National Army, due to the birth father’s birth, the mother and son were treated coldly in Dingwu’s palace and lived together. In order to rewrite the myth of the strong man in hope of the sun, and to protect everything he loves, Qin Chen resolutely took up the responsibility of maintaining the five kingdoms of the world and set foot on the road of martial arts again.",7.53,1838.0,8142,6112,1583,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",608,novel,480,pg_13,"[{'id': 2042, 'name': 'Ruo Hong Culture'}]",31,airing,NIL,NIL,2020.0,winter,3855,1,315,402,1526,6099.0,0.8824,0.1176
51289,Zhe Tian,2023-05-03,"In the far reaches of the dark and frozen universe, nine enormous dragon corpses were tied with an ancient bronze coffin. It seems that they were set there since the birth of the universe. Such an astonishing scene was captured by a space probe floating in outer space.

Nine dragons and the mysterious bronze coffin made people wonder whether they came back to ancient times or just reached the other shore of the universe. A giant mythical world was unfolded, where immortality gradually appeared and paranormal events continuously occurred.

Countless people started to find their own tracks (The Dao) in such a mythical realm. Their passion was like a turbulent ocean wave that would never cease. The heat in their blood was like erupting volcanoes. Their desire for power and immortality dragged them down to the chasm without knowing it.

Thirty-three classmates held a reunion after graduating. Their friendship was tested, as the bronze coffin took them away from earth and arrived on another unknown planet. The desire for living forced them to follow the path of the ancient gods. Entering a new world of cultivation, will any of them reach immortality, or will they all die along the way?",7.53,1841.0,11115,2429,552,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}]",104,web_novel,1080,pg_13,"[{'id': 2065, 'name': 'Original Force'}]",32,airing,NIL,NIL,2023.0,spring,1432,2,128,173,681,2416.0,0.8754,0.1246
58511,Nanatsu no Taizai: Mokushiroku no Yonkishi 2nd Season,2024-10-06,Second season of Nanatsu no Taizai: Mokushiroku no Yonkishi.,7.5,1933.0,4605,25093,1795,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",0,manga,1427,pg_13,"[{'id': 94, 'name': 'Telecom Animation Film'}]",33,airing,sunday,16:30,2024.0,fall,7852,1,462,278,16500,25093.0,0.9705,0.0295
56843,Goukon ni Ittara Onna ga Inakatta Hanashi,2024-10-05,"College student Tokiwa gets invited to a mixer by his female classmate Suo. But when he arrives with his friends, they're greeted by three dazzlingly handsome men?!

(Source: Square Enix)",7.46,2083.0,3754,38819,5256,white,tv,currently_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 81, 'name': 'Crossdressing'}, {'id': 22, 'name': 'Romance'}]",12,web_manga,1420,pg_13,"[{'id': 242, 'name': 'Ashi Productions'}]",34,2024-12-21,saturday,01:30,2024.0,fall,18943,5,626,1180,18048,38802.0,0.9535,0.0465
50250,Chiikawa,2022-04-04,"What's a Chiikawa? No one really knows, but everyone can see they're small, they're cute, and they're always having a fun time! Join them as they explore their surreal world with the sharp humor and clever antics that make the Chiikawa irresistible.

(Source: HIDIVE, edited)",7.44,2146.0,8661,5280,1296,gray,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}]",0,web_manga,90,g,"[{'id': 95, 'name': 'Doga Kobo'}]",35,airing,friday,07:40,2022.0,spring,2497,1,411,619,1747,5275.0,0.8047,0.1953
56717,Xian Wu Chuan 2nd Season,2023-09-24,"Ye Chen, the outcast disciple, is banished from the sect and becomes homeless. Through a series of coincidences, he receives a True Flame and once again steps on the path of cultivation. This is a world where demons and deities co-exist and an era where all realms in the world are overrun by chaos. Ye Chen's journey to defying heaven begins, and after going through all kinds of trials and tribulations, he finally reaches the pinnacle of cultivation.

(Source: Youku)",7.4,2315.0,12834,1411,364,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",156,web_novel,1020,pg_13,"[{'id': 2628, 'name': 'Xiaoming Taiji'}]",36,airing,NIL,NIL,2023.0,summer,957,2,85,117,244,1405.0,0.8562,0.1438
53876,Pokemon (2023),2023-04-14,"In a world filled with strange yet majestic creatures known as Pokémon, a new adventure begins! Hailing from the pristine region of Paldea, the timid Liko travels to the Kanto region to attend the Indigo Academy and become a Pokémon trainer—a person who forms relationships with Pokémon and trains them to participate in battles. Soon, Liko acquires Nyahoja, a fickle Grass-type cat Pokémon, as her first partner.

Prior to Liko's transfer to Kanto, her grandmother gives her a uniquely patterned and gleaming pendant as a protective charm. However, an enigmatic organization—The Explorers—seems to know a secret about the pendant and nearly succeeds in stealing it from Liko. Fortunately, she is rescued by the Rising Volt Tacklers, a group of adventurers led by a Lizardon-riding trainer named Friede.

After a series of encounters with The Explorers, Liko decides to join Friede's team, accompanying him and his crew members on a grand journey across the regions. Along the way, they aim to unravel not only the mysteries of the world of Pokémon, but also the power that resides within her pendant.

[Written by MAL Rewrite]",7.4,2345.0,3979,34315,7676,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,game,1470,pg,"[{'id': 28, 'name': 'OLM'}]",37,airing,friday,18:55,2023.0,spring,17647,1,3675,2608,10368,34299.0,0.8168,0.1832
54437,Lian Qi Shi Wan Nian,2023-02-18,"One hundred thousand years ago, he was the founding disciple of the Tianlan Sect, his master ascended to the top, and he was refining Qi. Ninety thousand years ago, his martial nephew ascended, and he was refining Qi. Fifty thousand years ago, the old dog who was the gatekeeper of Tianlanzong also ascended, and he was still refining Qi. Thirty thousand years ago, the old tree at the foot of the mountain also became a demon, and he was still refining Qi before he could pass the catastrophe. Ten thousand years ago, Zhang Wuji, the 9872nd generation disciple of Tianlanzong, also ascended, and Xu Yang silently refined Qi. He retreated for 10,000 years, and finally, he broke through the 9999th floor of the Qi refining period! Ten thousand years later, he broke through and came out!

Source: Baidu",7.39,2354.0,11443,2202,602,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",260,web_novel,720,pg_13,"[{'id': 2059, 'name': 'Suoyi Technology'}]",38,airing,NIL,NIL,2023.0,winter,1375,0,146,220,449,2190.0,0.8329,0.1671
52995,Arifureta Shokugyou de Sekai Saikyou Season 3,2024-10-14,"En route to conquer a Great Labyrinth with his allies and former classmates, Hajime Nagumo is sidetracked by a tragedy that befalls his party member Shea Haulia. After encountering a group of rabbitmen caught in an ambush, Nagumo learns that members of Shea's Haulia Tribe have been abducted by soldiers of the Hoelscher Empire. To alleviate the anxiety of Shea, whose father may be in mortal danger, Nagumo decides to head toward the empire and rescue the missing Haulias.

After arriving at his destination, Hajime is caught up in political turmoil between the empire and the Heiligh Kingdom. As princess Liliana S. B. Heiligh tries to formalize an alliance with the empire to protect her weakened kingdom against demon attacks, the Haulia Tribe plans to assassinate Emperor Gahard D. Hoelscher to free all rabbitmen from the empire's threat. Determined to protect his allies at any cost, Hajime will need to ignore all political considerations and unleash his unstoppable power on anyone who may stand in his way.

[Written by MAL Rewrite]",7.38,2396.0,1737,136726,10694,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 62, 'name': 'Isekai'}]",16,light_novel,1420,r,"[{'id': 163, 'name': 'asread.'}]",39,airing,monday,23:00,2024.0,fall,48482,9,1418,1112,85698,136719.0,0.9815,0.0185
57390,Wonderful Precure!,2024-02-04,"The Wonderful Precure! anime is set in Animal Town, a town where animals and people live together in harmony. Second-year junior high school student Iroha Inukai is best friends with her dog named Komugi. Out for a walk one day, Iroha and Komugi encounter a mysterious creature named Garugaru, who goes on a rampage in the city. Komugi suddenly transforms into a Pretty Cure named Cure Wonderful, to protect Iroha.

(Source: ANN)",7.36,2494.0,7632,7159,1257,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 66, 'name': 'Mahou Shoujo'}]",0,original,1430,g,"[{'id': 18, 'name': 'Toei Animation'}]",40,airing,sunday,08:30,2024.0,winter,4054,0,307,392,2400,7153.0,0.9023,0.0977
59131,"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season",2024-09-29,"Second season of Tensei Kizoku, Kantei Skill de Nariagaru.",7.34,2574.0,2716,70544,9575,white,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}, {'id': 72, 'name': 'Reincarnation'}]",12,light_novel,1419,pg_13,"[{'id': 2246, 'name': 'studio MOTHER'}]",41,2024-12-22,sunday,23:30,2024.0,fall,40957,7,778,1017,27785,70544.0,0.9746,0.0254
58516,Ao no Exorcist: Yuki no Hate-hen,2024-10-06,"Demonic activity worldwide has significantly increased due to the involvement and corrupt practices of the Illuminati. To combat the unnatural influx of demons, the Vatican Headquarters decides to hold the annual Exorcist Certification Exam early and allow for as many exorcists as possible to take up the mantle.

Straight from the Vatican, one of the most powerful exorcists, Lewin ""Lightning"" Light, arrives at True Cross Academy to help prepare the students for the exam. The ease and mastery with which Lewin performs exorcisms quickly impresses Ryuuji ""Bon"" Suguro, who has lost his ambition to continue his studies, and Lewin surprisingly accepts him as his apprentice. Amid the worsening situation, twin brothers Rin and Yukio Okumura are sent to locate the recently missing exorcist Shura Kirigakure, who seems to be chained to a decades-long contract with a powerful, immortal demon hiding in Aomori Prefecture's dangerous, snowy mountains.

[Written by MAL Rewrite]",7.34,2584.0,2828,65844,5012,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Mythology'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,manga,1419,pg_13,"[{'id': 1244, 'name': 'Studio VOLN'}]",42,2024-12-22,sunday,00:30,2024.0,fall,24320,3,913,572,40035,65843.0,0.9774,0.0226
