id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,special_ranking
9023,Katekyou Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/25975.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/25975l.jpg'}",2010-04-07,2010-06-02,"KHR: Mr. Rebokku no Ciao Ciao Interview is set of 3 DVD specials in which, Reborn, dressed as host interviews various characters selected by a wheel.

Episode #1
Features Reborn as Host, and Tsunayoshi, Gokudera and Xanxus as guests.

Episode #2
Features Reborn as Host, and Hibari, Belphegor and Dino as guests.

Episode #3
Features Reborn as Host, and, differently than before, four characters which are Byakuran, Mukuro, Squalo and Yamamoto.

[Written by Katekyou Hitman Reborn! FC] ",7.33,2618,5364,17255,7404,white,2010-06-18T19:04:27+00:00,2023-08-17T21:23:31+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",3,"{'year': 2010, 'season': 'spring'}",manga,210,g,,"[{'id': 8, 'name': 'Artland'}]","{'status': {'watching': '355', 'completed': '11877', 'on_hold': '221', 'dropped': '229', 'plan_to_watch': '4572'}, 'num_list_users': 17254}",214
50094,Lupin III: Part 6 - Jidai,"{'medium': 'https://cdn.myanimelist.net/images/anime/1589/118735.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1589/118735l.jpg'}",2021-10-10,2021-10-10,Episode 0 of Lupin III: Part 6 series.,7.33,2624,7916,6576,3024,white,2021-10-09T21:49:55+00:00,2023-12-29T03:11:12+00:00,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2021, 'season': 'fall'}",manga,1370,pg_13,"This special is the final episode that Kiyoshi Kobayashi did as the voice of Daisuke Jigen prior to his retirement, having voiced the character for 52 years, starting with the original pilot film from 1969. It acts as a final send off for the voice actor for his long years of having done the character.","[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '185', 'completed': '4269', 'on_hold': '81', 'dropped': '92', 'plan_to_watch': '1948'}, 'num_list_users': 6575}",215
6896,Pandora Hearts Omake,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/21439.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/21439l.jpg'}",2009-07-24,2010-03-25,Pandora Hearts DVD shorts.  Episode list,7.33,2632,3387,46772,21654,white,2009-07-28T04:31:01+00:00,2022-04-14T19:38:59+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",9,"{'year': 2009, 'season': 'summer'}",manga,256,pg_13,,"[{'id': 27, 'name': 'Xebec'}]","{'status': {'watching': '1535', 'completed': '32052', 'on_hold': '1029', 'dropped': '754', 'plan_to_watch': '11398'}, 'num_list_users': 46768}",216
42364,Re:Zero kara Hajimeru Break Time 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1586/108326.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1586/108326l.jpg'}",2020-07-10,2021-03-26,"Afraid that his life may end at any moment, Otto Suwen begins writing a diary documenting all of his experiences. Now part of Subaru Natsuki's eccentric band of colorful characters, the apprehensive merchant is certain that new dangers lie ahead in their mission at Sanctuary. But amid the rising tensions, there are still moments of respite and reflection, ripe with opportunities to make vivid memories.

[Written by MAL Rewrite]
",7.33,2634,3913,35391,14186,white,2020-07-02T10:18:11+00:00,2022-06-15T20:03:57+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",25,"{'year': 2020, 'season': 'summer'}",light_novel,180,pg_13,"Re:Zero kara Hajimeru Break Time 2nd Season premiered on the Kadokawa Anime Channel on YouTube, where episodes were streamed for two weeks only. In the second half, Japanese television network AT-X also ran episodes of the short after broadcasted episodes of Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2 were complete.
","[{'id': 443, 'name': 'Studio PuYUKAI'}]","{'status': {'watching': '3511', 'completed': '18223', 'on_hold': '1345', 'dropped': '1218', 'plan_to_watch': '11087'}, 'num_list_users': 35384}",217
13429,Sakasama no Patema: Beginning of the Day,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/37569.webp', 'large': 'https://cdn.myanimelist.net/images/anime/3/37569l.webp'}",2012-02-26,2012-08-25,"Despite leading a peaceful life as the princess of a subterraneous colony, teenage Patema longs to escape her cramped industrial confines and experience someplace different. While satiating her curiosity by exploring a region known as the ""danger zone,"" she is startled by a cloaked figure and falls into the darkness of an abyss.

Awakening with the sky below her feet and the ground hanging above, Patema finds herself clinging to a fence at the mercy of a seemingly reversed gravity. Although a nearby student named Age is able to rescue her, they are left wondering which of the two is actually upside down.

[Written by MAL Rewrite]
",7.33,2636,4253,29686,12143,white,2012-03-23T22:39:54+00:00,2022-06-17T16:21:04+00:00,special,finished_airing,"[{'id': 24, 'name': 'Sci-Fi'}]",4,"{'year': 2012, 'season': 'winter'}",original,360,pg_13,"Sakasama no Patema: Beginning of the Day is a series of short prologue episodes. While a full theater release titled Sakasama no Patema was supposed to follow suit in fall, the movie was postponed and premiered over a year later. The four unaltered Beginning of the Day episodes comprise the first 20 minutes of the movie. 

The first episode premiered at a screening competition and was thereafter published to the GyaO! and Niconico Japanese video streaming services.
","[{'id': 84, 'name': 'Studio Rikka'}, {'id': 559, 'name': 'Purple Cow Studio Japan'}]","{'status': {'watching': '852', 'completed': '17071', 'on_hold': '487', 'dropped': '341', 'plan_to_watch': '10932'}, 'num_list_users': 29683}",218
5332,Toshokan Sensou: Koi no Shougai,"{'medium': 'https://cdn.myanimelist.net/images/anime/1531/101092.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1531/101092l.jpg'}",2008-10-01,2008-10-01,"Despite being around a decade older than her, Library Task Force (LTF) member Mikihisa Komaki has been friends with Marie Nakazawa, a girl from his neighborhood, ever since she was little. Their relationship perseveres through thick and thin, and when Marie suddenly develops a hearing impairment during her middle school days, Komaki is there to support her—often by selecting books for her enjoyment.

But one fateful morning, Komaki finds himself arrested by the Media Betterment Committee, which charges him with invading the privacy of a minor due to the supposedly insensitive content of one of his recommended novels. Knowing that what awaits their friend at the ""inquiry"" is more akin to torture, the members of the LTF look for ways to save Komaki before it is too late.

[Written by MAL Rewrite]",7.33,2643,6431,10894,5788,white,2008-10-01T11:08:53+00:00,2022-10-21T20:52:00+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2008, 'season': 'fall'}",novel,1478,pg_13,"Toshokan Sensou: Koi no Shougai is an unaired episode that was bundled with the third DVD volume of Toshokan Sensou. The special was also included in the Blu-ray box of the series, which was released on June 8, 2012.","[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '160', 'completed': '8136', 'on_hold': '120', 'dropped': '117', 'plan_to_watch': '2360'}, 'num_list_users': 10893}",219
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/50101.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/50101l.jpg'}",2013-02-15,2013-02-15,"Under the scorching desert sun, a lonely girl called Éclair wanders, faithfully protecting the relic ""Phoenix Stone"" entrusted to her. Even though she hates magic, the power of the Stone brings her handcrafted plush toy to life. Finally graced with the warmth of friendship, Éclair names it Momon, and together, they commence their journey across Fiore, guided by the Stone.

[Written by MAL Rewrite]
",7.33,2656,2303,91905,46545,white,2013-02-20T13:08:55+00:00,2022-06-14T06:22:39+00:00,special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2013, 'season': 'winter'}",manga,730,pg_13,,"[{'id': 41, 'name': 'Satelight'}, {'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '1301', 'completed': '74554', 'on_hold': '681', 'dropped': '499', 'plan_to_watch': '14869'}, 'num_list_users': 91904}",220
23703,Gatchaman Crowds: Embrace,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/61523.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/61523l.jpg'}",2014-01-22,2014-01-22,Director's cut of episode 12 included with the BD/DVD box release. Contains about 15 minutes of new content. ,7.33,2657,5326,17546,8226,white,2014-04-09T21:08:54+00:00,2020-07-29T13:01:18+00:00,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2014, 'season': 'winter'}",original,1380,pg_13,,"[{'id': 103, 'name': 'Tatsunoko Production'}]","{'status': {'watching': '351', 'completed': '12509', 'on_hold': '191', 'dropped': '188', 'plan_to_watch': '4305'}, 'num_list_users': 17544}",221
10804,"Ikoku Meiro no Croisée The Animation: Ongakkai ""Récital""","{'medium': 'https://cdn.myanimelist.net/images/anime/8/29825.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/29825l.jpg'}",2011-07-29,2011-07-29,"According to the official website, episode 4.5 of of Ikoku Meiro no Croisée will be included in the third volume of the Blu-ray & DVD. The episode streamed for a limited time on ShowTime, the official online streaming site for Ikoku Meiro no Croisée.",7.33,2663,7041,8797,4558,white,2011-06-10T04:39:27+00:00,2022-04-01T16:16:37+00:00,special,finished_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2011, 'season': 'summer'}",manga,1403,g,,"[{'id': 41, 'name': 'Satelight'}]","{'status': {'watching': '152', 'completed': '6506', 'on_hold': '97', 'dropped': '92', 'plan_to_watch': '1950'}, 'num_list_users': 8797}",222
10479,Beelzebub Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/31637.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/31637l.jpg'}",2011-06-29,2012-09-26,Beelzebub specials included in the BD/DVD releases.,7.32,2668,4676,24175,7250,white,2011-03-22T16:44:21+00:00,2022-04-10T11:59:55+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 53, 'name': 'Childcare'}, {'id': 4, 'name': 'Comedy'}, {'id': 55, 'name': 'Delinquents'}, {'id': 6, 'name': 'Mythology'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",16,"{'year': 2011, 'season': 'spring'}",manga,224,pg_13,,"[{'id': 1129, 'name': 'Pierrot Plus'}]","{'status': {'watching': '854', 'completed': '13282', 'on_hold': '551', 'dropped': '465', 'plan_to_watch': '9019'}, 'num_list_users': 24171}",223
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/68371.webp', 'large': 'https://cdn.myanimelist.net/images/anime/10/68371l.webp'}",1995-12-23,1995-12-23,"Quiet bookworm of the Sailor Senshi Ami takes pride in her studies, but a rival naming himself ""Mercurius"" is suddenly outscoring her on the national exams. Combine this with a sudden love letter and a youma feeding on Ami's stress over the whole situation, and Sailor Mercury finds herself in a huge pinch. 

(Source: ANN)",7.32,2669,4458,26961,12894,white,2006-08-07T00:52:54+00:00,2022-03-01T05:40:42+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,"{'year': 1995, 'season': 'fall'}",manga,957,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '338', 'completed': '20351', 'on_hold': '266', 'dropped': '215', 'plan_to_watch': '5788'}, 'num_list_users': 26958}",224
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/77678.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/77678l.jpg'}",2016-07-06,2016-07-06,Bundled with the limited edition of Blu-ray/DVD of Boruto: Naruto the Movie.,7.32,2671,1934,118983,66244,white,2015-12-19T17:42:27+00:00,2022-04-16T14:14:35+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2016, 'season': 'summer'}",original,628,pg_13,,"[{'id': 1, 'name': 'Pierrot'}]","{'status': {'watching': '1759', 'completed': '102628', 'on_hold': '557', 'dropped': '709', 'plan_to_watch': '13318'}, 'num_list_users': 118971}",225
15927,Carnival Phantasm: HibiChika Special,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/64291.webp', 'large': 'https://cdn.myanimelist.net/images/anime/13/64291l.webp'}",2012-07-07,2012-07-07,A new episode of Carnival Phantasm released on the Type-moon Fes - 10th Anniversary Event - Blu-ray.,7.32,2673,3920,35250,19628,white,2012-10-13T14:49:59+00:00,2021-11-08T16:51:43+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2012, 'season': 'summer'}",manga,1560,pg_13,,"[{'id': 456, 'name': 'Lerche'}]","{'status': {'watching': '607', 'completed': '27722', 'on_hold': '333', 'dropped': '194', 'plan_to_watch': '6390'}, 'num_list_users': 35246}",226
32740,Girls & Panzer Movie Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/80095.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/80095l.jpg'}",2016-05-27,2016-05-27,Specials included with the Blu-ray and DVD releases of Girls & Panzer Movie. Arisu War! (愛里寿・ウォー！) takes place after the events of the movie and Akiyama Yukari no Sensha Kouza (秋山優花里の戦車講座) are another two standard Yukari tank corner explanation videos.,7.32,2684,4551,25804,11824,white,2016-02-18T08:37:31+00:00,2023-10-14T15:33:48+00:00,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}]",3,"{'year': 2016, 'season': 'spring'}",original,964,pg_13,,"[{'id': 60, 'name': 'Actas'}]","{'status': {'watching': '930', 'completed': '16881', 'on_hold': '669', 'dropped': '285', 'plan_to_watch': '7035'}, 'num_list_users': 25800}",227
10536,Kimi ni Todoke 2nd Season: Minitodo Gekijou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1353/121755.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1353/121755l.jpg'}",2011-04-20,2011-09-21,"DVD and BD-Box original animation shorts. 

Episodes 1 and 2 (DVD and BD) are short fairy tales of Cinderella and Snow White from Kurumi's telling, respectively.

Episode 3 (BD only) is a stage performance of Romeo and Juliet by Kazehaya and Sawako with Chizuru, Ayane, Ryuu in the backstage and Miura as the announcer. ",7.32,2689,3195,52132,20686,white,2011-04-02T18:31:13+00:00,2022-04-09T11:08:44+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",3,"{'year': 2011, 'season': 'spring'}",manga,300,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '1382', 'completed': '33788', 'on_hold': '983', 'dropped': '453', 'plan_to_watch': '15524'}, 'num_list_users': 52130}",228
4715,Shigofumi: Sore kara,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/9064.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/9064l.jpg'}",2008-09-26,2008-09-26,The 13th episode of Shigofumi.,7.31,2721,5308,17679,9956,white,2008-06-18T17:51:41+00:00,2022-03-15T01:05:23+00:00,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}]",1,"{'year': 2008, 'season': 'summer'}",original,1406,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '200', 'completed': '13826', 'on_hold': '133', 'dropped': '102', 'plan_to_watch': '3417'}, 'num_list_users': 17678}",229
49241,Vivy: Fluorite Eye's Song - To Make Everyone Happy With My Singing,"{'medium': 'https://cdn.myanimelist.net/images/anime/1100/116059.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1100/116059l.jpg'}",2021-06-26,2021-06-26,Recap of all 13 episodes of Vivy: Fluorite Eye's Song. ,7.31,2730,5024,20438,8063,white,2021-06-20T05:54:39+00:00,2024-02-07T15:06:29+00:00,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 19, 'name': 'Music'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}, {'id': 78, 'name': 'Time Travel'}]",1,"{'year': 2021, 'season': 'spring'}",original,1432,r,,"[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '782', 'completed': '12170', 'on_hold': '266', 'dropped': '308', 'plan_to_watch': '6909'}, 'num_list_users': 20435}",230
