id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
28025,Tsukimonogatari,2014-12-31,2014-12-31,"Koyomi Araragi is studying hard in preparation for his college entrance exams when he begins to notice something very strange: his reflection no longer appears in a mirror, a characteristic of a true vampire. Worried about the state of his body, he enlists the help of the human-like doll Yotsugi Ononoki and her master Yozuru Kagenui, an immortal oddity specialist.

Quickly realizing what is wrong with him, Kagenui gives Araragi two choices: either abstain from using the vampiric abilities he received from Shinobu Oshino, or lose his humanity forever.

[Written by MAL Rewrite]",8.08,535,564,427734,242966,white,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",4,light_novel,1605,r,"[{'id': 44, 'name': 'Shaft'}]",29,,NIL,2014.0,fall,9805,313312,3864,1746,98984,427711.0,0.9869,0.0131
3901,Baccano! Specials,2008-02-27,2008-05-28,"In 1929, Ladd Russo spared Graham Specter's life and earned his unwavering loyalty. Three years later, Graham is infuriated upon learning that Ladd was pushed off the train after the events aboard the Flying Pussyfoot. As a man of bizarre yet passionate philosophies, he plans to make an offering to Ladd by kidnapping Eve Genoard and subsequently capturing Jacuzzi Splot, who has been living in the Genoard mansion with his gang.

Meanwhile, Jacuzzi and his gang take in an unfamiliar woman, Elmer C. Albatross pays a visit to the prison to meet an old friend, and Czeslaw Meyer runs into the man he hoped he would never see again.

These seemingly separate storylines merge, tying up several loose ends and revealing the whole truth of the anomaly that occurred aboard the Advena Avis in 1711.

[Written by MAL Rewrite]",8.08,539,1379,181914,113866,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 68, 'name': 'Organized Crime'}, {'id': 37, 'name': 'Supernatural'}]",3,light_novel,1720,r,"[{'id': 112, 'name': ""Brain's Base""}]",30,,NIL,2008.0,winter,2457,146808,1793,1123,29726,181907.0,0.984,0.016
2951,Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,2005-09-24,2005-09-24,"Due to the arrival of aliens called the ""Amanto,"" the samurai of feudal Japan have fallen into misery and despair. Denied their swords and stature, they are now treated as an object of pity and utter disregard while the Amanto mercilessly terrorizes the country.

To restore the reputation of the samurai, the Anti-Foreigner Faction leader Kotarou Katsura resolves to eradicate the Amanto—even if he must resort to violent methods. With a giant mecha at his disposal, he plans to initiate an attack against the Shinsengumi, an army of skillful samurai dedicated to protecting the peace of Edo.

Meanwhile, Yorozuya owner Gintoki Sakata and his friends are out to see the cherry blossoms. However, they are interrupted when the Shinsengumi show up, claiming Gintoki has stolen their spot for flower-viewing. Quickly spiraling into a frenzied quarrel, the two groups settle the fight through a game of rock-paper-scissors—albeit with rather brutal methods.

[Written by MAL Rewrite]",8.08,542,3032,57752,30655,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 18, 'name': 'Mecha'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1969,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",31,,NIL,2005.0,summer,930,43980,513,439,11887,57749.0,0.9835,0.0165
10643,Gintama: Dai Hanseikai,2010-03-25,2010-03-25,"Some of the characters get together and talk about ""regrets"" they have after 4 years of anime Gintama. Soon they fight over who gets more screen time. Special animation shown at the Gintama Haru Matsuri 2010 live event.",8.07,548,3732,39276,16744,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 27, 'name': 'Shounen'}]",1,manga,862,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",32,,NIL,2010.0,winter,960,25561,512,466,11775,39274.0,0.9751,0.0249
27821,Fate/stay night: Unlimited Blade Works Prologue,2014-10-05,2014-10-05,"In Fuyuki City, a long-lived ritual involving battles between seven magi and their servants is taking place. This ritual is known as the Holy Grail War and it promises to grant the victor any wish. With the war now entering its fifth iteration, the stage is set for Rin Toosaka to succeed her father's legacy.

Rin wishes to summon Saber, said to be the most powerful class. But when she miscalculates and summons Archer instead, how will she fare in the battles that lie ahead of her?

[Written by MAL Rewrite]
",8.04,601,772,329341,203711,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 82, 'name': 'Urban Fantasy'}]",1,visual_novel,3060,pg_13,"[{'id': 43, 'name': 'ufotable'}]",33,,NIL,2014.0,fall,4918,284204,1537,1011,37654,329324.0,0.9923,0.0077
6421,Fullmetal Alchemist: Brotherhood Specials,2009-08-26,2010-08-25,"Amazing secrets and startling facts are exposed for the first time in the Fullmetal Alchemist: Brotherhood OVA Collection, a new assortment of stories set in never-before-seen corners of the FMA universe. Join Ed and Al as they chase rumors of successful human transmutation into a web of shocking family drama and lies. Sneak a glance at hidden sides of Winry and Hawkeye's personalities. Survive the frigid north with a young Izumi Curtis as she fights to gain a deeper understanding of alchemy. Explore the legendary friendship shared by Mustang and Hughes and watch them grow from military school rivals into hardened brothers transformed by the horrors of the Ishvalan War. You thought you knew the whole story. You thought all the tales were told. The Fullmetal Alchemist: Brotherhood OVA Collection offers proof: You were wrong. 

(Source: FUNimation)",8.0,662,1521,162658,76869,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}]",4,manga,908,pg_13,"[{'id': 4, 'name': 'Bones'}]",34,,NIL,2009.0,summer,5079,116165,2737,1169,37499,162649.0,0.976,0.024
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,2017-05-26,2017-05-26,"In his exhibition performance for the Grand Prix of Figure Skating Final in Barcelona, 15-year-old Yuri Plisetsky seeks to defy his ""Russian Fairy"" nickname by showing off wild new choreography, the likes of which have never been seen from him on the ice before.

[Written by MAL Rewrite]",7.98,690,2378,87117,37288,white,special,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 30, 'name': 'Sports'}]",1,original,152,pg_13,"[{'id': 569, 'name': 'MAPPA'}]",35,,NIL,2017.0,spring,1638,59944,605,707,24218,87112.0,0.9849,0.0151
54915,5-toubun no Hanayome∽,2023-09-02,2023-09-09,"Featuring stories from the manga not adapted in the main anime.

",7.97,693,2536,78550,27118,white,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",2,manga,1452,pg_13,"[{'id': 44, 'name': 'Shaft'}]",36,,NIL,2023.0,summer,2659,37191,926,404,37349,78529.0,0.9831,0.0169
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,2008-06-25,2008-06-25,"With Aria Company closed for the day and her friends attending to other matters, Akari Mizunashi seizes this rare opportunity to go on a casual outing around Neo-Venezia with President Aria Pokoteng. Although her Prima Undine gondola training has taken her to many remarkable tourist spots, Akari finds greater exhilaration reveling in the ordinary sights and sounds of the town. As Akari and President Aria stroll through Neo-Venezia on their own exciting itinerary, some familiar faces are not far behind. Drawn into their private tour, they too may discover a new perspective of the city.

[Written by MAL Rewrite]",7.95,722,4838,22307,10117,white,special,finished_airing,"[{'id': 63, 'name': 'Iyashikei'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1461,g,"[{'id': 34, 'name': 'HAL Film Maker'}]",37,,NIL,2008.0,spring,449,14300,327,289,6937,22302.0,0.9724,0.0276
645,Hikaru no Go: Hokuto Hai e no Michi,2004-01-03,2004-01-03,"Hikaru is given a phone call asking him to appear in the Japan/China/Korea Junior's Tournament but he finds out he will have to take place in a preliminary tournament to choose Japan's three contestants. Upon discussing this with Akira, he discovers that Akira has already been chosen for the tournament and will not be taking place in the preliminaries. Hikaru then decides not to visit Akira's Go Salon until he takes his place on the team with Akira. That may be tougher than originally planned, as not only does Hikaru have to battle with old friends for one of two coveted spots, but he may have a new challenger, in a promising player from the Kansai Go Institute. 

(Source: ANN)",7.94,743,4650,24575,13071,white,special,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 11, 'name': 'Strategy Game'}]",1,manga,4620,pg_13,"[{'id': 1, 'name': 'Pierrot'}]",38,,NIL,2004.0,winter,482,18664,226,227,4975,24574.0,0.9816,0.0184
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",2008-07-16,2008-07-16,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen is set in an alternate reality where Tomoya Okazaki dates his junior, Tomoyo Sakagami.

Tomoyo has been elected to be the school's next Student Council President. This is great news as she can now work toward her goal of preventing the school's cherry blossom trees from being axed. Although Tomoya is ecstatic for her, given his reputation as a delinquent in school, his relationship with Tomoyo is making them the subject of gossip around the campus, which can potentially compromise her standing as Student Council President. The school community's disapproval of their relationship becomes more apparent when the Student Council's Vice-President and even the school's administration warn Tomoya to distance himself from Tomoyo.

With the bad atmosphere widening the rift between Tomoya and Tomoyo, will Tomoya succumb to societal pressure and do as they say, or will their love for each other rise above it all?

[Written by MAL Rewrite]
",7.93,765,826,310047,205508,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,visual_novel,1421,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",39,,NIL,2008.0,summer,2655,277496,1151,928,27808,310038.0,0.9933,0.0067
21855,Hanamonogatari,2014-08-16,2014-08-16,"Now that Koyomi Araragi and Hitagi Senjougahara have graduated, very few familiar faces remain at Naoetsu Private High School. One of these is Suruga Kanbaru, holder of the Monkey's Paw. When she begins to hear talk of a mysterious being known as the ""Devil"" who will magically solve any problem, Kanbaru immediately thinks these rumors are about her and decides to investigate.

She discovers the Devil is actually Rouka Numachi, a former basketball rival from junior high who is no longer able to play due to a leg injury. Rouka provides free advice to those who seek her out. Acting as a collector of misfortune, she enjoys relieving the stress of her clients by providing them with the false hope of having their problems solved. Although Kanbaru sees no real harm being done, she reprimands Rouka for lying and heads home, relieved she is not the cause of the rumors. But she may have a reason to worry after all: she finds that her left hand has reverted back to its human form.

[Written by MAL Rewrite]",7.92,772,550,437635,246536,white,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}]",5,light_novel,1540,r,"[{'id': 44, 'name': 'Shaft'}]",40,,NIL,2014.0,summer,10667,316632,4946,2225,103142,437612.0,0.9836,0.0164
15689,Nekomonogatari: Kuro,2012-12-31,2012-12-31,"After surviving a vampire attack, Koyomi Araragi notices that his friend and savior, Tsubasa Hanekawa, has been acting strange. When he happens to cross paths with her on his way to a bookstore and sees she has a bandage on her face, he knows something must definitely be wrong. Araragi wants to help her, but Hanekawa assures him that her wound is just something she received at home and that he should not concern himself with it. But when a white cat with no tail is hit and killed by a car, the pair bury the creature and the real trouble begins.

When Araragi later pays a visit to his friend Meme Oshino and recounts the day's events, he is informed what they have buried is actually an apparition, one perfect for Hanekawa in her current state. Tasked with finding his friend to confirm her safety, he discovers that she has attacked her parents, possessed by the ""Sawari Neko."" Now, it is up to Araragi to help Hanekawa as she once helped him.

[Written by MAL Rewrite]",7.92,773,408,566924,345725,white,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}]",4,light_novel,1642,r,"[{'id': 44, 'name': 'Shaft'}]",41,,NIL,2012.0,fall,12751,447035,4783,2747,99597,566913.0,0.9867,0.0133
11113,Usagi Drop Specials,2011-10-28,2012-01-27,"Happa no Suizokukan
One morning, Daikichi Kawachi finds Rin Kaga eagerly crafting fish out of autumn leaves. Wanting to spur her newfound interest, Daikichi helps Rin learn more about the beautiful and diverse animals that live under the sea.

Santa-san e
Spending their first Christmas together, Daikichi and Rin prepare to welcome Santa Claus and his reindeer.

Osora ni Mankai
With the cherry blossoms in full bloom, Rin wants to go flower watching the next day with Daikichi alongside Kouki and Yukari Nitani. However, the forecast of a spring storm may dampen their plans.

Kaeri Michi
After their visit to a summer festival, Kouki is still energetic and wishes to look around more. Daikichi decides to take the group on a quick detour before heading home.

[Written by MAL Rewrite]

",7.92,779,2686,71948,41669,white,special,finished_airing,"[{'id': 53, 'name': 'Childcare'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 43, 'name': 'Josei'}, {'id': 36, 'name': 'Slice of Life'}]",4,manga,300,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",42,,NIL,2011.0,fall,1349,58017,856,478,11246,71946.0,0.9815,0.0185
16001,Kokoro Connect: Michi Random,2012-11-19,2012-12-10,"Not long after putting the previous supernatural incident behind them, the members of Yamaboshi Academy's Student Cultural Society (StuCS) must deal with Fuusenkazura's newest trial—emotion transmission. This phenomenon allows the club members to hear each others' true thoughts, but with one catch: the timing, sender, and recipient are all completely random. To make matters worse, the club's supervisor, Ryuuzen Gotou, may have to step down due to his responsibilities for the upcoming school year. With emotions running high and Valentine's Day around the corner, the seemingly close bonds of the StuCS will be tested when their true feelings for each other are laid bare.

[Written by MAL Rewrite]",7.91,796,962,264855,172843,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 37, 'name': 'Supernatural'}]",4,light_novel,1620,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",43,,NIL,2012.0,fall,4534,221226,2260,1567,35253,264840.0,0.9855,0.0145
